Sample Identifier,Total Mutations,Ploidy,Neutrophils,MICU3,PIPOX,ZNF211,MTMR3,PGLYRP1,AMIGO1,SYT8,TFAP2A,ZMPSTE24,SLC16A6,TBX2,PACS1,NUTM2F,RGS6,PXYLP1,ACD,C4orf46,STYK1,COL1A1,SRGAP2C,CEMIP,FCRL6,JAZF1,ZNF30,PCCB,C1orf216,ZNF283,CSNK1D,NFKBIZ,EFCAB11,ZNF667,HTR7,NRG2,DIAPH1,PLSCR1,GAD2,FAM184A,SLC6A4,PGBD1,NT5C2,RARB,CERS4,DUSP8,CYB561A3,GEN1,PCOLCE2,ZNF513,MDK,GMDS,EEA1,FRS2,TCAF1,HAVCR1,FMR1NB,C3orf18,GDAP2,NLGN4Y,AKAP1,CRYGS,SULT4A1,FBXO43,ZDHHC5,SMPDL3B,WNK1,NCKAP5,CDON,GFM2,PLEKHG4B,IL2,RHOQ,RHOBTB1,SRGAP1,CBX1,CACFD1,RPS4Y1,SENP2,KHK,ZNF619,TMTC2,LRRC40,USP6,MOB2,CTPS1,SERHL2,C22orf23,PIK3C2A,MEA1,BIRC7,TRIM48,KDELR3,TCIRG1,SPATA20,GALE,MUC20,TSPAN12,HAUS8,LRRC20,ZNF440,ZNF880,GRIK5,CCDC87,DNAH2,MRPL20,CSGALNACT1,MAPK1IP1L,CGRRF1,KCTD1,GAB3,AMH,GCHFR,THAP2,AGAP9,TNFRSF6B,HEBP2,CDC26,SH3RF1,MPPED2,ADCY6,JMJD8,MRPL2,ALDH3A2,HMGB1,DDR2,MRPS18C,FNBP1L,MTX2,ERCC3,WDR83OS,IL17RB,AXIN1,POMZP3,FOXO3,PBLD,STRN4,KCNK15,SPATA2,FOXO3B,HMMR,STPG2,SAYSD1,ZNF787,BAK1,TMEM200A,EGR1,CXCR6,ARL6,TATDN3,SMAP1,FIGNL2,AQP9,CHRNA6,STRA6,TIMM17A,B4GALNT4,GPR27,CASP8,CERK,GOLGA7B,POLD3,HLCS,GZMH,MED13L,TEFM,ZNF575,KIAA1549,NUP160,RPA3,UBE2I,ZNF888,TMX1,INIP,PCYOX1,LMAN2L,MED30,FECH,NHP2,AP3M2,FAM120AOS,ANAPC11,LRP2,COPS9,TTLL1,MEIS1,RFX5,MORC3,GABARAPL1,KLHDC7B,CAPN15,ZNF14,ZIM2,METTL21A,NINJ2,OCEL1,PLEKHG1,ZNF135,HHATL,PDZD8,GFER,PRMT5,PSMD14,FGD4,ABHD17B,ZNF791,ZNF576,ASXL1,OSCP1,PTMS,NECAB2,PKMYT1,ZWILCH,FNTA,BRD9,MLH1,GAB1,NCL,OTUD1,STOM,ZNF462,RPP30,HIPK4,CLIC5,TTPA,CCDC43,RRP1,XPO5,A4GNT,GATAD1,NEK10,CDKL5,TRIB2,MT-CO3,IL2RG,SLC12A2,PIP4K2C,KCNJ8,LIPK,FERMT2,TPK1,MAGI3,CHAMP1,CYP2J2,MANSC1,WT1,ZNF32,CNIH2,BCL2L15,ITM2B,AFG3L2,TMEM9,SLC9A4,ARHGAP24,CEP70,RPLP1,GIPC1,MAD2L1BP,DENND2D,DPP4,CERS1,FGF2,FLRT1,CYB5D2,BBX,ADA,PRPF18,ITGAE,CEBPD,SLA2,GTF3C6,MRPS15,PLA2G6,RBMS3,ZFP64,SWI5,CXCL9,MRPL1,KTI12,HORMAD2,EBF4,HLA-DPA1,RIMBP2,NUPR1,SALL2,GMPR,TSNAX,RBBP4,KIF2C,TAS2R14,GOT1,DNAJC8,SMIM2,SYCP2,HOXC10,BAAT,SLAMF6,TMLHE,NPAS3,CUL4A_SNP,SLITRK3_SNP,ZNF358_SNP,SORCS3_SNP,ZFYVE26_SNP,CBLL1_SNP,OR4K1_SNP,PNMT_SNP,ACTN1_SNP,PIK3C2G_SNP,PPP1R10_SNP,RAD54B_SNP,OR10D3_SNP,TPST2_SNP,GABRG3_SNP,TRIB3_SNP,SLC12A8_SNP,LHX3_SNP,ITLN1_SNP,SMARCD1_SNP,CHML_SNP,CHRNB3_SNP,DLGAP2_SNP,TRAF1_SNP,SLC30A5_SNP,MAPK12_SNP,ADCY1_SNP,C1orf52_SNP,OPTN_SNP,SLC7A13_SNP,DEPTOR_SNP,DNAJB12_SNP,OR51B6_SNP,IL15RA_SNP,ANXA5_SNP,WDR76_SNP,GUCY1A2_SNP,TBC1D12_SNP,C9orf50_SNP,USP36_SNP,BPIFA1_SNP,UVSSA_SNP,MTDH_SNP,ARHGAP26_SNP,YEATS2_SNP,RSL1D1_SNP,SLC26A6_SNP,OR13C4_SNP,HCN2_SNP,MAU2_SNP,CTTNBP2NL_SNP,SAMD4A_SNP,FCHO2_SNP,NCL_SNP,PROP1_SNP,NUP35_SNP,ARHGAP17_SNP,OR8H3_SNP,GDE1_SNP,OR2T11_SNP,ZNF792_SNP,CHST3_SNP,SCFD2_SNP,GOT1L1_SNP,DND1_SNP,SLC2A13_SNP,PENK_SNP,SORBS2_SNP,PSG8_SNP,CHST8_SNP,LRRC45_SNP,L3MBTL1_SNP,RRAGD_SNP,LYSMD4_SNP,KIAA1671_SNP,ATG9A_SNP,SIAH3_SNP,GPR31_SNP,INSRR_SNP,NRP1_SNP,BCL11B_SNP,PCDH18_SNP,AKR1A1_SNP,NRF1_SNP,ATP10B_SNP,RFC3_SNP,NLRC4_SNP,KCNG1_SNP,PLEKHG4_SNP,OR52N1_SNP,OR2AJ1_SNP,ANO6_SNP,RXFP1_SNP,NUCB1_SNP,PHGDH_SNP,SWT1_SNP,CYP2C19_SNP,CDH2_SNP,TXNDC12_SNP,KY_SNP,DOCK1_SNP,SCN1A_SNP,EFCAB12_SNP,SLC25A25_SNP,RIN3_SNP,DLG2_SNP,HMGCL_SNP,IRF3_SNP,THG1L_SNP,SLC6A20_SNP,EDNRB_SNP,SNX19_SNP,CDX1_SNP,FBXW2_SNP,RYR2_SNP,ASAP3_SNP,OR52N5_SNP,OR10G4_SNP,PGM2L1_SNP,PPP4R4_SNP,PNPLA8_SNP,IL7R_SNP,CHST5_SNP,HEATR5A_SNP,STEAP2_SNP,TRIM58_SNP,ZNF646_SNP,VIPR2_SNP,MBD5_SNP,CATSPER4_SNP,CHD6_SNP,KCNJ3_SNP,ROBO2_SNP,TOX_SNP,MYLK_CN,TMEM239_CN,ZNF335_CN,RRN3_CN,MAS1_CN,GRHPR_CN,STK31_CN,ZCCHC4_CN,OR52A1_CN,RPN2_CN,FAM221A_CN,ULK2_CN,STEAP1B_CN,USP17L11_CN,SULT1A2_CN,ZSWIM3_CN,WRN_CN,ZBTB10_CN,ACSM2A_CN,TMEM63B_CN,CSGALNACT1_CN,TNFRSF17_CN,TRPA1_CN,OR1L4_CN,ZMAT4_CN,NTAN1_CN,SGCB_CN,USP7_CN,UBFD1_CN,ZNF334_CN,UCN3_CN,NPVF_CN,ACBD5_CN,NOMO1_CN,HMCN2_CN,ZNF596_CN,TEX30_CN,ZSWIM1_CN,ZFAND5_CN,ZMYND8_CN,STK19_CN,HIRIP3_CN,ADCY2_CN,CDS2_CN,LRPAP1_CN,TRIM23_CN,NPIPA5_CN,ZKSCAN2_CN,YIF1A_CN,ICB Response
Sample1,0.0013775008199409,0.125,0.0,0.6761549460197639,0.0183799156772307,0.1060623353147364,0.1696094293837526,0.2318037387696441,0.0445700805206963,0.0220096233211606,0.4762415170132275,0.1398794254172588,0.0486831468988863,0.1458820085380728,0.2427525024767879,0.0202853347618031,0.0057939270347701,0.0321655000962982,0.1091045638363674,0.0486310761726198,0.0456774736370761,0.0036269577554743,0.0300894858145749,0.0120261827204395,0.0242392014701298,0.146266314271692,0.0347999614303513,0.1181141357882597,0.0228662367331781,0.2383719128233692,0.2773343881504348,0.0106048972455416,0.6159128206699231,0.0012081194981804,0.0389433204385601,0.8262880317264961,0.1154581176249145,0.1045287019940836,0.0101239120074692,0.1093293531782441,0.0193683691926354,0.0453795280674557,0.1719917730907711,0.0930531698870038,0.3655556140143428,0.1076886102804502,0.0354285486403469,0.1612545004421172,0.0696903483607959,0.2541651933809413,0.2136205854444762,0.1316824117343576,0.0761501286141051,0.1865752322538938,0.0049459645396638,0.0245656087709328,0.0033907360272329,0.0827669156169606,0.1221942719608044,0.0,0.1753380743533814,0.0973847214717784,0.2294448568182503,0.0051160697192662,0.3683303492119681,0.0535802774819374,0.170146793883294,0.2848679573525921,0.2470380673207556,0.4131808213251439,1.0,0.0566880312162515,0.1240073108008735,0.0284379519718401,0.1074311111776865,0.0730914037785892,0.1074433184137324,0.0001762890373322,0.0746588599040944,0.0268797337964622,0.1682115894171489,0.0180520804971152,0.1564159523791983,0.0201567042354177,0.2418946153363949,0.0302940936543775,0.0763261226084833,0.1234332618852088,0.2733466587508849,0.2087883178899591,0.0578472501655404,0.0007727946400829,0.1360740056067014,0.0275089209669557,0.2835436626045735,0.0865656550741214,0.0526290493255861,0.0244574820504613,0.0697534291965728,0.0101730488963558,0.0647215706283921,0.2328723352705935,0.0406797859775199,0.0243885007340344,0.0529142185040262,0.1838623247144198,0.0312570166885701,0.425706669460407,0.0944502711228684,0.1617196250007628,0.034311099095558,0.0041349593540663,0.0174523677677929,0.1685911261083439,0.0062147713461913,0.0868807351472872,0.1692301504046039,0.2867654461121187,0.1023833146574987,0.000317679125346,0.0911526636096544,0.1731523195925586,0.2773778441300557,0.0986406295987221,0.1062312795607715,0.3156912359099021,0.0962445980352441,0.0587851389673868,0.3288602995021063,0.2912045119963901,0.2472730474943765,0.0210032023337318,0.0787414699071833,0.2640131578353628,0.4366893705846458,0.0272631647505661,0.1990995077601928,0.1002126114221031,0.1744586568939544,0.1225228128819482,0.0451616597001512,0.3007556384673463,0.2933976192895272,0.0597448259448529,0.0973262588687848,0.005538868432791,0.0006798003060003,0.0270514404952917,0.1095718697574205,0.2920265397812051,0.1551818569284235,0.0897244851432814,0.0205192501637822,0.0100054291540463,0.0043114146044843,0.1487073362048717,0.1271607026181452,0.0855993344733744,0.1697502783459232,0.3214260250515818,0.0717034772413806,0.1280522291816738,0.1073405758448528,0.0111663207866451,0.5221311780267656,0.4015552921209181,0.139008528242962,0.1238357561350904,0.1173333175675929,0.1647633295046535,0.0004852105351751,0.0545573332044104,0.2332602296249922,0.2592084180943746,0.1193212758456005,0.1515169125547489,0.444287607064544,0.1252225459126331,0.359112344986381,0.2568058869858595,0.2542902867975457,0.140076189802651,0.0037484616227576,0.3498950457655854,0.1617286113968454,0.0463822399419508,0.1185396480721872,0.160141312409976,0.1384860269402761,0.0307893742183709,0.0639390552562101,0.0628552828357035,0.0375396185080133,0.1293954231969226,0.0454515965659445,0.1373390787358012,0.0111801257213527,0.0180523987987122,0.0746166883675219,0.19466994179216,0.2052096643882605,0.3476787361163702,0.2704788843765662,0.0653528551954423,0.2990284151214261,0.1523756451845306,0.1884686706291769,0.3504941790352066,0.0402181472268144,0.0054998330859834,0.0194978201632879,0.0484756183528047,0.0383082103783527,0.1770624184847474,0.063969284796929,0.1103056000988448,0.478703794425847,0.0651120669339941,0.1265071986345297,0.0793281990011885,0.2103458883638842,0.1289637358810648,0.0213667478649326,0.0115621521144386,0.019456341582469,0.274735397297001,0.1604307280635305,0.1069288571332402,0.012786509080259,0.1782651489242802,0.0019787618389559,0.0974817428508304,0.2577058520479396,0.0465206661038222,0.0192906476052176,0.0462642672804436,0.0313212972487673,0.0795772138794099,0.0133559569561743,0.050523886427073,0.1416028693415776,0.0292203613786291,0.1895329958292215,0.1187555749644813,0.0357812708646968,0.0118958587664198,0.2218651843632395,0.0905329547322172,0.030379381174541,0.0377125893360008,0.4338995427616968,0.3707789612988249,0.0113286650863519,0.0105849321546075,0.095251273679443,0.229268926626192,0.0315917650602781,0.1232159828911426,0.0210165255872235,0.0053170546012194,0.1341189227877658,0.0031423808985289,0.2004359694947193,0.1100736705706031,0.0638317596584778,0.18875034338471,0.0618842139053012,0.1195464596125037,0.0776722038520155,0.052942809065216,0.3233218139843142,0.1314323798940926,0.312163900561527,0.0112853870205572,0.139794397251932,0.065655829829365,0.0094445409865717,0.1652920846103322,0.0392756496874101,0.0007180796245397,0.0988304324071427,0.0490395631118892,0.041429242400069,0.1004097206109031,0.0596385160569144,0.0754268393446545,0.1250045951136001,0.0970333426492763,0.0162914644330574,0.0481958786581368,0.0751674443534765,0.0132618691987224,0.0407556436908379,0.0730935278814139,0.0039701001002041,0.0002641191981646,0.0437257429510602,0.2985516284125585,0.0830809132846431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
Sample10,0.0054444080026238,0.1479166666666667,0.0074830284142651,0.3406770233158822,0.0115708712383553,0.3059964497879651,0.1901010479022814,0.1567244287002586,0.0518950127228328,0.0312208785778496,0.207214289884308,0.2070814219979662,0.0080226059495834,0.6227596433958429,0.3239444023922113,0.0346817772672198,0.0355340141397513,0.081595037334352,0.1659921961418308,0.169897331811147,0.0460557139697091,0.0422385821373845,0.1482767980002733,0.0321482478205253,0.0321740458309542,0.0466050283661801,0.0676167993430444,0.7805147390722351,0.1619898239553487,0.2145026924400793,0.3341421810018789,0.0663507371096801,0.393686204209495,0.0112551499849264,0.0371698745042737,0.4948656929957482,0.2411808257521296,0.2572903943910521,0.0026526643712164,0.0391813547474409,0.0167852160436885,0.0623581764216383,0.1061082411699158,0.2453720279033834,0.4124716679167923,0.0611358305330508,0.0214696885883556,0.1501616333182551,0.5808626944495887,0.2666200565908855,0.1316042699050987,0.3421044452720165,0.0767423813541211,0.2041817482634831,0.0163725798338362,0.0403037831836069,0.0018259813500201,0.0682725108869947,0.201693562168826,0.0004753245722047,0.7242532796284797,0.3762134735831571,0.0086897690163097,0.0358333473993608,0.6093292189210086,0.0534009624943618,0.3799198532440905,1.0,0.168835665763456,0.3113403020190847,0.0225431632194693,0.0566880312162515,0.2312521824528852,0.0990195455067929,0.3563652972459321,0.3324676243038169,0.0934123890531942,0.0003678188177359,0.186048693938047,0.0437429715888862,0.1154998687335092,0.0581328883851737,0.2513406647401661,0.0382984098814009,0.2764450614163049,0.3875420104198314,0.0553704425619513,0.2447400916538798,0.1332842850893357,0.6467013406759146,0.1039065550244016,0.0005624650316642,0.1593214083300356,0.0872064392958758,0.1801067273865927,0.4153794983820448,0.1578758461985063,0.1479410294190441,0.4153811924935953,0.0656961177347533,0.1781139866751787,0.1218150735075383,0.0408044083843312,0.0213330569553804,0.1728898789796301,0.6576577816398921,0.0851865945928951,0.4849738764286163,0.1209396292153588,0.0776851667659987,0.0694893435892853,0.0125954589875617,0.2500204769344309,0.2087731953037259,0.2400335390437151,0.2107705632607217,0.1179695502202749,0.1754694979258981,0.1519837677024964,0.117828279660994,0.1501970514022955,0.471501190771482,0.8585593801540019,0.0200500230556762,0.4824990310145104,0.2784656862606206,0.1577950835186065,0.0959478515590693,0.4146431323932675,0.5309791129749836,0.2921281511162475,0.0167344785551261,0.2921372172241323,0.3339762599654833,0.2810902904147654,0.0621747873142857,0.3521413078929555,0.0152883260678832,0.2609859135399225,0.2924269229534624,0.3218532921134991,0.0716422808029008,0.1879190027316943,0.2611078094811576,0.5254833316351778,0.0160356716895148,0.0342241677123614,0.1013322950681481,0.0965621226590643,0.250463116308967,0.1040419100938842,0.1018471430179797,0.024718625742996,0.0016645203359475,0.1518240292809086,0.5534880077913308,0.2840833507888054,0.0594365360242383,0.1767927254160245,0.1063473901393241,0.0159599002581601,0.4825126831276393,0.2467381038446377,0.0242715188937793,0.4586042681137803,0.5212448651880496,0.0768929429253846,0.0968866746487078,0.5367989302995915,0.231683398206633,0.4380897914807106,0.3676074113248443,0.4698959977429935,0.3459328863887225,0.1409718799025145,0.4192004263594246,0.336953804411942,0.180919728712412,0.7270208159240877,0.3940929718295101,0.1375355498032984,0.4156672658825278,0.0336543107058642,0.3756892610658599,0.1143481576801027,0.0912032956235942,0.2710969111909208,0.2853358026064448,0.1434450771683283,0.0416722358105927,0.225100815825652,0.10345868402606,0.0442087686761223,0.2114138073011987,0.1622214495717735,0.1745777563145962,0.085323194718277,0.1175112995128222,0.0208064842755554,0.1043761706418672,0.7885446840033972,1.0,0.5207244275980074,0.3342364846942131,0.270958594652572,0.1854175346665084,0.3008969786003426,0.271090523726717,0.0134101127418369,0.0312641102254602,0.0092676878997569,0.2366616736747297,0.286998311743024,0.1856976974522215,0.2092991252698332,0.2168170826965275,0.2026575918282729,0.5131455292315668,0.0830145974507531,0.2650693940058876,0.1273135093739596,0.2159881236381495,0.0258587796854078,0.0353744281584964,0.0074222950592423,0.6272830083460144,0.7358098326322913,0.2867165896654858,0.0094490572347509,0.21338498406795,0.0069129943977461,0.1382751019926105,0.0837191107649379,0.1006550341414333,0.0506349929811081,0.1536744917818719,0.064919313075804,0.2681368831310686,0.0133559569561743,0.0845510189750664,0.2129972172585286,0.1211604655278489,0.146704736494863,0.0188748124884175,0.0733055794340595,0.032185818918649,0.228636152698702,0.0900120872840036,0.0542868124710148,0.0301655403362393,0.4129563489599243,0.5391856874267649,0.0113286650863519,0.1782831667215555,0.2356119543956095,0.3747084343205921,0.2785371067706606,0.4351169672325496,0.1256353375627646,0.0068732073997451,0.231545413345333,0.1959560485129552,0.247015905494997,0.0896130136958012,0.0757715264650393,0.7226825818833305,0.1546273637439807,0.0845039157868297,0.1471226425878097,0.0817399815915337,0.4259051984491804,0.5646132736217316,0.290819879165681,0.2939890846253167,0.2175137855338343,0.1611706507367095,0.020778508200875,0.4932502964515165,0.1345227958769604,0.0007180796245397,0.0123644832879234,0.0738190979617378,0.0110897595900039,0.8279031017989613,0.1216912611494465,0.1818635237554401,0.2558505244714502,0.5786811445409519,0.5024233445924587,0.0619428744209982,0.2729318315510604,0.2986295245084823,0.0620663532715597,0.0212799379284071,0.0147647596555741,0.000615150509655,0.0802894320904265,0.382880306792834,0.0427255334178875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sample100,0.0122663168251885,0.2166666666666666,0.0,0.1051348175202804,0.0353050279100546,0.3088585396613558,0.2817325804749944,0.113058170011929,0.1749310669021925,0.0220096233211606,0.0134220295539476,0.1276682298994507,0.0192680763828529,0.0843276301869558,0.4655316740759861,0.0648041315635074,0.0102984170587554,0.0879678041681125,0.349808180327763,0.1722083860489937,0.1799756901792839,0.6663108184919239,0.2362098472924278,0.2049953636721705,0.9272242211170424,0.2038591780682812,0.0417255485301752,0.1524089523004566,0.1605716841419223,0.0869558122136741,0.4761520231387597,0.3801855585710447,0.2188557915869207,0.0430709775816172,0.06221677523806,0.0437227565073518,0.6018345773351156,0.4084613686938028,0.0,0.1220613377527223,0.0166667300591765,0.0588304447371741,0.2495030943506643,0.1209234033698594,0.0752357736389932,0.0282125554513024,0.0897068396719639,0.1466292369224351,0.0592163424198523,0.5742315638062825,0.1898560515188187,0.2155197275836735,0.0533855404023836,0.1406603958180339,0.0349715217988787,0.1559827966989902,0.0018259813500201,0.1974614443689158,0.3245760956521289,0.0002939737096421,0.223789633574088,0.3644331844517462,0.0158765567509217,0.0110563039547075,0.4049713369275843,0.116332842924789,0.3152104737270799,0.0206649850479213,0.1052872306343943,0.2009161941004113,0.0642391566302771,0.0566880312162515,0.0616009111751432,0.0551472270334211,0.1927607265715085,0.1432964325112686,0.0810937977352883,0.0003332915210208,0.0912883855065037,0.0703644139833038,0.3248779030460967,0.0975120253518124,0.2836025582679329,0.0441997550890656,0.5721637728660562,0.0978617405259312,0.0370358534606876,0.2031997623708518,0.0633243359755761,0.2628294726701157,0.0087565337362649,0.0,0.1529822126100629,0.7180873180988824,0.1813260161369206,0.116055482768456,0.3177236754122819,0.069222095211324,0.2591841235101258,0.0859246572857027,0.0774005266908824,0.1554227892377903,0.0274798564694687,0.0170741720790692,0.0207755734154488,0.5192601966158228,0.0580351513266026,0.592112954596082,0.1350509725179724,0.0353792533578655,0.686155203279827,0.0070272751613503,0.4917049498436571,0.1795706326437923,0.2060967743722513,0.3598576816313963,0.186650347689605,0.293132052096592,0.2491739086257743,0.0086658460400337,0.1652264368281286,0.3853102934888164,0.2438431721065508,0.0792061214258993,0.3473283462934372,0.1439224242895287,0.0401982843613115,0.1027629504399172,0.0988076199940339,0.5156339788958992,0.1450967525377974,0.0247695570568445,0.391568492866266,0.3859867525231369,0.3120056446125944,0.0920422443839775,0.5066206063139199,0.0308854565887965,0.205872541903723,0.1120527733671997,0.1412877038276539,0.0456433630855445,0.2367948732973371,0.3813286735913118,0.6762771273197767,0.0625070889558703,0.2161896451330316,0.9985134458770544,0.0439907085411224,0.139247134180654,0.2083443079730866,0.200097930234506,0.1902788892477044,0.0054046383132149,0.4654760851469262,0.2366967328009274,0.2175613836179684,0.0558188269356945,0.7051795597716142,0.2889428931200711,0.0410509236500063,0.4165024849637249,0.266977831501378,0.7186877714044686,0.4921318852976754,0.34242597861843,0.3510378749432981,0.0311175733985211,0.2191495834686528,0.1607836946448305,0.2567759009791918,0.0541953186897195,0.2455091906853382,0.3828776824164872,0.1108724328381944,0.1610834245490899,0.2816702119846658,0.2526699430052969,0.2090183864019865,0.1179292501853771,0.3040237495950669,0.2112788117119734,0.0399736413860258,0.23334315889382,0.2030860431283737,0.0669484308366445,0.5182318857832265,0.2465200427612227,0.2786051292669536,0.2579510740427948,0.3210754403596015,0.0623614113489867,0.0635250106466578,0.1388873752483873,0.2526230063828818,0.3343618150566971,0.189359828535048,0.061468350608994,0.0,0.1426164313514281,0.5800125363275269,0.2043888169051526,0.1841541341794738,0.0908927500046061,0.2088373195492431,0.3559214213550114,0.3316880012739649,0.3770871006593418,0.0477199781304119,0.1089897406224006,0.0030091852939404,0.2126460491666353,0.1436834779493243,0.0811755993591746,0.2010785262066243,0.3065022497347194,0.0970716380153364,0.0887413801590826,0.2483939915980972,0.3410938853534153,0.1437155436963696,0.137701868666032,0.0672806239790887,0.0632224875884745,0.0021744296230246,0.1784005227313464,0.364194024328099,0.0818961718284524,0.0389371980197281,0.2236619950674838,0.0265435776869432,0.3300906651794904,0.14321287813332,0.0277986980481422,0.5722465695506553,0.077529878613085,0.03941268825821,0.4198005902114493,0.0133559569561743,0.0670723704775397,0.2788687046980048,0.1564048838569919,0.1407817059346506,0.0345325463349873,0.0651424823918781,0.0371128641185099,0.3281471389016681,0.0442897243298689,0.143738829918848,0.1053356876358273,0.2483750993231917,0.295544952969094,0.0113286650863519,0.1146322863238355,0.0490459085941111,0.0766166383610677,0.0794690906463391,0.1131890850197784,0.4317737397124968,0.0600908466139962,0.0,0.0293098032364736,0.1082224357747188,0.0895914000595563,0.1229661011677765,0.8495194210182314,0.1729819456562486,0.2917520123510086,0.4804993773565907,0.893340488193882,0.1970336210089302,0.1116085425941238,0.2989012937598893,0.1633403050790321,0.1575919697908708,0.0709306933419585,0.8987238812266904,0.1382365320264009,0.1372770874637423,0.0007180796245397,0.0824634533943986,0.6073499965257104,0.0143901338261489,0.3186855844140848,0.149221419643878,0.0104235701489671,0.0910829313448163,0.2312126142639009,0.1705997779591885,0.0382975522814689,0.164009720073084,0.3585148342825029,0.0407556436908379,0.0611986069112484,0.0014527469507889,0.0002853388314317,0.5936090019200807,0.3769743294116948,0.0330851404983825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
